test_id,Day,Demand,holdingcost,orderingcost
606,14,96,3,817
606,15,34,3,817
606,16,9,3,817
606,17,58,3,817
606,18,100,3,817
606,19,68,3,817
606,20,86,3,817
607,1,57,1,919
607,2,28,1,919
607,3,59,1,919
607,4,44,1,919
607,5,59,1,919
607,6,99,1,919
607,7,19,1,919
607,8,69,1,919
607,9,68,1,919
607,10,19,1,919
607,11,32,1,919
607,12,71,1,919
607,13,57,1,919
607,14,56,1,919
607,15,91,1,919
607,16,73,1,919
607,17,41,1,919
607,18,11,1,919
607,19,61,1,919
607,20,59,1,919
608,1,32,7,562
608,2,51,7,562
608,3,85,7,562
608,4,77,7,562
608,5,61,7,562
608,6,20,7,562
608,7,81,7,562
608,8,29,7,562
608,9,52,7,562
608,10,47,7,562
608,11,89,7,562
608,12,72,7,562
608,13,77,7,562
608,14,13,7,562
608,15,3,7,562
608,16,49,7,562
608,17,30,7,562
608,18,2,7,562
608,19,88,7,562
608,20,71,7,562
609,1,74,4,165
609,2,71,4,165
609,3,57,4,165
609,4,48,4,165
609,5,68,4,165
609,6,22,4,165
609,7,27,4,165
609,8,10,4,165
609,9,70,4,165
609,10,92,4,165
609,11,5,4,165
609,12,40,4,165
609,13,2,4,165
609,14,31,4,165
609,15,31,4,165
609,16,71,4,165
609,17,64,4,165
609,18,70,4,165
609,19,99,4,165
609,20,34,4,165
610,1,1,4,764
610,2,64,4,764
610,3,54,4,764
610,4,45,4,764
610,5,69,4,764
610,6,31,4,764
610,7,34,4,764
610,8,42,4,764
610,9,76,4,764
610,10,65,4,764
610,11,69,4,764
610,12,92,4,764
610,13,82,4,764
610,14,63,4,764
610,15,9,4,764
610,16,45,4,764
610,17,100,4,764
610,18,62,4,764
610,19,58,4,764
610,20,63,4,764
611,1,4,9,798
611,2,94,9,798
611,3,1,9,798
611,4,48,9,798
611,5,25,9,798
611,6,66,9,798
611,7,23,9,798
611,8,26,9,798
611,9,18,9,798
611,10,73,9,798
611,11,23,9,798
611,12,29,9,798
611,13,19,9,798
611,14,37,9,798
611,15,96,9,798
611,16,100,9,798
611,17,41,9,798
611,18,67,9,798
611,19,13,9,798
611,20,39,9,798
612,1,10,7,526
612,2,66,7,526
612,3,41,7,526
612,4,42,7,526
612,5,68,7,526
612,6,76,7,526
612,7,58,7,526
612,8,10,7,526
612,9,32,7,526
612,10,96,7,526
612,11,53,7,526
612,12,40,7,526
612,13,28,7,526
612,14,81,7,526
612,15,24,7,526
612,16,78,7,526
612,17,0,7,526
612,18,0,7,526
612,19,73,7,526
612,20,90,7,526
613,1,38,8,271
613,2,22,8,271
613,3,5,8,271
613,4,33,8,271
613,5,61,8,271
613,6,0,8,271
613,7,15,8,271
613,8,28,8,271
613,9,98,8,271
613,10,80,8,271
613,11,30,8,271
613,12,47,8,271
613,13,24,8,271
613,14,68,8,271
613,15,55,8,271
613,16,82,8,271
613,17,20,8,271
613,18,3,8,271
613,19,8,8,271
613,20,45,8,271
614,1,97,7,924
614,2,6,7,924
614,3,98,7,924
614,4,16,7,924
614,5,41,7,924
614,6,10,7,924
614,7,27,7,924
614,8,56,7,924
614,9,46,7,924
614,10,75,7,924
614,11,25,7,924
614,12,20,7,924
614,13,72,7,924
614,14,83,7,924
614,15,92,7,924
614,16,28,7,924
614,17,60,7,924
614,18,18,7,924
614,19,54,7,924
614,20,69,7,924
615,1,5,9,555
615,2,98,9,555
615,3,26,9,555
615,4,57,9,555
615,5,0,9,555
615,6,34,9,555
615,7,14,9,555
615,8,99,9,555
615,9,14,9,555
615,10,18,9,555
615,11,1,9,555
615,12,13,9,555
615,13,39,9,555
615,14,46,9,555
615,15,75,9,555
615,16,19,9,555
615,17,24,9,555
615,18,41,9,555
615,19,43,9,555
615,20,56,9,555
616,1,17,4,651
616,2,98,4,651
616,3,65,4,651
616,4,9,4,651
616,5,31,4,651
616,6,2,4,651
616,7,67,4,651
616,8,67,4,651
616,9,49,4,651
616,10,13,4,651
616,11,52,4,651
616,12,60,4,651
616,13,49,4,651
616,14,23,4,651
616,15,28,4,651
616,16,24,4,651
616,17,50,4,651
616,18,21,4,651
616,19,79,4,651
616,20,48,4,651
617,1,77,8,373
617,2,44,8,373
617,3,100,8,373
617,4,75,8,373
617,5,19,8,373
617,6,0,8,373
617,7,21,8,373
617,8,71,8,373
617,9,98,8,373
617,10,65,8,373
617,11,60,8,373
617,12,5,8,373
617,13,9,8,373
617,14,37,8,373
617,15,76,8,373
617,16,75,8,373
617,17,36,8,373
617,18,14,8,373
617,19,20,8,373
617,20,22,8,373
618,1,38,7,896
618,2,1,7,896
618,3,23,7,896
618,4,12,7,896
618,5,83,7,896
618,6,96,7,896
618,7,50,7,896
618,8,32,7,896
618,9,76,7,896
618,10,17,7,896
618,11,60,7,896
618,12,41,7,896
618,13,80,7,896
618,14,45,7,896
618,15,52,7,896
618,16,74,7,896
618,17,20,7,896
618,18,88,7,896
618,19,69,7,896
618,20,44,7,896
619,1,88,1,763
619,2,33,1,763
619,3,82,1,763
619,4,27,1,763
619,5,45,1,763
619,6,8,1,763
619,7,77,1,763
619,8,96,1,763
619,9,26,1,763
619,10,9,1,763
619,11,43,1,763
619,12,14,1,763
619,13,89,1,763
619,14,23,1,763
619,15,2,1,763
619,16,19,1,763
619,17,68,1,763
619,18,68,1,763
619,19,76,1,763
619,20,97,1,763
620,1,91,10,706
620,2,26,10,706
620,3,62,10,706
620,4,44,10,706
620,5,44,10,706
620,6,45,10,706
620,7,2,10,706
620,8,39,10,706
620,9,62,10,706
620,10,18,10,706
620,11,43,10,706
620,12,4,10,706
620,13,28,10,706
620,14,75,10,706
620,15,99,10,706
620,16,3,10,706
620,17,6,10,706
620,18,21,10,706
620,19,59,10,706
620,20,52,10,706
621,1,91,9,230
621,2,56,9,230
621,3,36,9,230
621,4,71,9,230
621,5,47,9,230
621,6,22,9,230
621,7,83,9,230
621,8,98,9,230
621,9,93,9,230
621,10,84,9,230
621,11,5,9,230
621,12,96,9,230
621,13,39,9,230
621,14,80,9,230
621,15,53,9,230
621,16,8,9,230
621,17,85,9,230
621,18,63,9,230
621,19,2,9,230
621,20,93,9,230
622,1,41,7,434
622,2,22,7,434
622,3,100,7,434
622,4,21,7,434
622,5,25,7,434
622,6,77,7,434
622,7,91,7,434
622,8,98,7,434
622,9,93,7,434
622,10,13,7,434
622,11,46,7,434
622,12,19,7,434
622,13,26,7,434
622,14,37,7,434
622,15,68,7,434
622,16,1,7,434
622,17,7,7,434
622,18,71,7,434
622,19,64,7,434
622,20,18,7,434
623,1,14,7,997
623,2,2,7,997
623,3,77,7,997
623,4,25,7,997
623,5,15,7,997
623,6,69,7,997
623,7,46,7,997
623,8,6,7,997
623,9,23,7,997
623,10,100,7,997
623,11,89,7,997
623,12,8,7,997
623,13,66,7,997
623,14,36,7,997
623,15,72,7,997
623,16,65,7,997
623,17,76,7,997
623,18,40,7,997
623,19,2,7,997
623,20,50,7,997
624,1,27,6,570
624,2,51,6,570
624,3,74,6,570
624,4,33,6,570
624,5,28,6,570
624,6,0,6,570
624,7,44,6,570
624,8,66,6,570
624,9,24,6,570
624,10,10,6,570
624,11,32,6,570
624,12,5,6,570
624,13,69,6,570
624,14,54,6,570
624,15,42,6,570
624,16,68,6,570
624,17,13,6,570
624,18,37,6,570
624,19,30,6,570
624,20,92,6,570
625,1,7,10,760
625,2,24,10,760
625,3,49,10,760
625,4,27,10,760
625,5,70,10,760
625,6,43,10,760
625,7,33,10,760
625,8,0,10,760
625,9,9,10,760
625,10,32,10,760
625,11,72,10,760
625,12,31,10,760
625,13,17,10,760
625,14,30,10,760
625,15,39,10,760
625,16,50,10,760
625,17,74,10,760
625,18,79,10,760
625,19,16,10,760
625,20,58,10,760
626,1,5,10,659
626,2,6,10,659
626,3,7,10,659
626,4,61,10,659
626,5,42,10,659
626,6,82,10,659
626,7,63,10,659
626,8,36,10,659
626,9,73,10,659
626,10,28,10,659
626,11,68,10,659
626,12,48,10,659
626,13,6,10,659
626,14,15,10,659
626,15,15,10,659
626,16,98,10,659
626,17,7,10,659
626,18,52,10,659
626,19,63,10,659
626,20,27,10,659
627,1,98,1,682
627,2,56,1,682
627,3,96,1,682
627,4,92,1,682
627,5,29,1,682
627,6,55,1,682
627,7,46,1,682
627,8,50,1,682
627,9,97,1,682
627,10,65,1,682
627,11,56,1,682
627,12,47,1,682
627,13,92,1,682
627,14,28,1,682
627,15,77,1,682
627,16,55,1,682
627,17,35,1,682
627,18,53,1,682
627,19,79,1,682
627,20,91,1,682
628,1,100,4,290
628,2,30,4,290
628,3,94,4,290
628,4,56,4,290
628,5,24,4,290
628,6,33,4,290
628,7,26,4,290
628,8,32,4,290
628,9,80,4,290
628,10,9,4,290
628,11,77,4,290
628,12,10,4,290
628,13,99,4,290
628,14,36,4,290
628,15,70,4,290
628,16,78,4,290
628,17,98,4,290
628,18,43,4,290
628,19,26,4,290
628,20,37,4,290
629,1,2,7,242
629,2,76,7,242
629,3,13,7,242
629,4,60,7,242
629,5,41,7,242
629,6,13,7,242
629,7,50,7,242
629,8,87,7,242
629,9,98,7,242
629,10,73,7,242
629,11,91,7,242
629,12,99,7,242
629,13,8,7,242
629,14,27,7,242
629,15,83,7,242
629,16,53,7,242
629,17,40,7,242
629,18,42,7,242
629,19,36,7,242
629,20,60,7,242
630,1,52,1,836
630,2,71,1,836
630,3,76,1,836
630,4,42,1,836
630,5,63,1,836
630,6,23,1,836
630,7,27,1,836
630,8,54,1,836
630,9,53,1,836
630,10,72,1,836
630,11,92,1,836
630,12,36,1,836
630,13,8,1,836
630,14,7,1,836
630,15,54,1,836
630,16,54,1,836
630,17,27,1,836
630,18,41,1,836
630,19,8,1,836
630,20,91,1,836
631,1,63,4,658
631,2,81,4,658
631,3,64,4,658
631,4,58,4,658
631,5,69,4,658
631,6,26,4,658
631,7,59,4,658
631,8,38,4,658
631,9,4,4,658
631,10,54,4,658
631,11,78,4,658
631,12,21,4,658
631,13,97,4,658
631,14,77,4,658
631,15,99,4,658
631,16,73,4,658
631,17,99,4,658
631,18,21,4,658
631,19,24,4,658
631,20,50,4,658
632,1,51,6,820
632,2,28,6,820
632,3,69,6,820
632,4,72,6,820
632,5,71,6,820
632,6,15,6,820
632,7,56,6,820
632,8,76,6,820
632,9,83,6,820
632,10,53,6,820
632,11,56,6,820
632,12,22,6,820
632,13,9,6,820
632,14,2,6,820
632,15,66,6,820
632,16,71,6,820
632,17,1,6,820
632,18,53,6,820
632,19,12,6,820
632,20,100,6,820
633,1,57,8,706
633,2,10,8,706
633,3,52,8,706
633,4,28,8,706
633,5,91,8,706
633,6,21,8,706
633,7,64,8,706
633,8,83,8,706
633,9,37,8,706
633,10,92,8,706
633,11,65,8,706
633,12,95,8,706
633,13,84,8,706
633,14,32,8,706
633,15,9,8,706
633,16,95,8,706
633,17,99,8,706
633,18,100,8,706
633,19,8,8,706
633,20,39,8,706
634,1,85,2,188
634,2,67,2,188
634,3,43,2,188
634,4,25,2,188
634,5,39,2,188
634,6,45,2,188
634,7,83,2,188
634,8,12,2,188
634,9,35,2,188
634,10,68,2,188
634,11,61,2,188
634,12,14,2,188
634,13,91,2,188
634,14,29,2,188
634,15,17,2,188
634,16,86,2,188
634,17,88,2,188
634,18,43,2,188
634,19,56,2,188
634,20,14,2,188
635,1,25,3,692
635,2,93,3,692
635,3,37,3,692
635,4,41,3,692
635,5,43,3,692
635,6,42,3,692
635,7,61,3,692
635,8,34,3,692
635,9,44,3,692
635,10,61,3,692
635,11,70,3,692
635,12,16,3,692
635,13,83,3,692
635,14,48,3,692
635,15,11,3,692
635,16,54,3,692
635,17,85,3,692
635,18,61,3,692
635,19,25,3,692
635,20,14,3,692
636,1,63,3,625
636,2,6,3,625
636,3,44,3,625
636,4,92,3,625
636,5,95,3,625
636,6,26,3,625
636,7,80,3,625
636,8,1,3,625
636,9,12,3,625
636,10,14,3,625
636,11,30,3,625
636,12,38,3,625
636,13,58,3,625
636,14,22,3,625
636,15,84,3,625
636,16,51,3,625
636,17,78,3,625
636,18,77,3,625
636,19,38,3,625
636,20,77,3,625
637,1,66,5,823
637,2,28,5,823
637,3,72,5,823
637,4,73,5,823
637,5,87,5,823
637,6,20,5,823
637,7,14,5,823
637,8,54,5,823
637,9,35,5,823
637,10,92,5,823
637,11,27,5,823
637,12,73,5,823
637,13,34,5,823
637,14,89,5,823
637,15,66,5,823
637,16,24,5,823
637,17,55,5,823
637,18,57,5,823
637,19,57,5,823
637,20,1,5,823
638,1,47,8,518
638,2,82,8,518
638,3,42,8,518
638,4,23,8,518
638,5,41,8,518
638,6,38,8,518
638,7,53,8,518
638,8,68,8,518
638,9,50,8,518
638,10,64,8,518
638,11,65,8,518
638,12,85,8,518
638,13,60,8,518
638,14,22,8,518
638,15,3,8,518
638,16,27,8,518
638,17,85,8,518
638,18,58,8,518
638,19,19,8,518
638,20,3,8,518
639,1,25,8,456
639,2,10,8,456
639,3,9,8,456
639,4,45,8,456
639,5,61,8,456
639,6,18,8,456
639,7,16,8,456
639,8,90,8,456
639,9,58,8,456
639,10,20,8,456
639,11,84,8,456
639,12,54,8,456
639,13,100,8,456
639,14,30,8,456
639,15,73,8,456
639,16,31,8,456
639,17,69,8,456
639,18,2,8,456
639,19,89,8,456
639,20,83,8,456
640,1,70,3,191
640,2,97,3,191
640,3,19,3,191
640,4,14,3,191
640,5,18,3,191
640,6,47,3,191
640,7,95,3,191
640,8,72,3,191
640,9,44,3,191
640,10,68,3,191
640,11,18,3,191
640,12,11,3,191
640,13,23,3,191
640,14,97,3,191
640,15,3,3,191
640,16,55,3,191
640,17,98,3,191
640,18,23,3,191
640,19,44,3,191
640,20,88,3,191
641,1,84,9,522
641,2,8,9,522
641,3,76,9,522
641,4,12,9,522
641,5,48,9,522
641,6,64,9,522
641,7,33,9,522
641,8,100,9,522
641,9,31,9,522
641,10,72,9,522
641,11,12,9,522
641,12,17,9,522
641,13,80,9,522
641,14,66,9,522
641,15,38,9,522
641,16,2,9,522
641,17,68,9,522
641,18,27,9,522
641,19,20,9,522
641,20,34,9,522
642,1,57,9,578
642,2,100,9,578
642,3,65,9,578
642,4,32,9,578
642,5,40,9,578
642,6,88,9,578
642,7,37,9,578
642,8,56,9,578
642,9,77,9,578
642,10,4,9,578
642,11,94,9,578
642,12,82,9,578
642,13,97,9,578
642,14,57,9,578
642,15,74,9,578
642,16,68,9,578
642,17,56,9,578
642,18,14,9,578
642,19,4,9,578
642,20,26,9,578
643,1,82,3,326
643,2,21,3,326
643,3,21,3,326
643,4,77,3,326
643,5,72,3,326
643,6,92,3,326
643,7,1,3,326
643,8,2,3,326
643,9,30,3,326
643,10,86,3,326
643,11,58,3,326
643,12,79,3,326
643,13,91,3,326
643,14,62,3,326
643,15,81,3,326
643,16,4,3,326
643,17,57,3,326
643,18,72,3,326
643,19,47,3,326
643,20,14,3,326
644,1,85,8,550
644,2,99,8,550
644,3,96,8,550
644,4,84,8,550
644,5,17,8,550
644,6,98,8,550
644,7,40,8,550
644,8,79,8,550
644,9,23,8,550
644,10,22,8,550
644,11,79,8,550
644,12,93,8,550
644,13,49,8,550
644,14,19,8,550
644,15,95,8,550
644,16,77,8,550
644,17,48,8,550
644,18,13,8,550
644,19,47,8,550
644,20,52,8,550
645,1,18,2,579
645,2,1,2,579
645,3,20,2,579
645,4,76,2,579
645,5,44,2,579
645,6,30,2,579
645,7,54,2,579
645,8,7,2,579
645,9,5,2,579
645,10,88,2,579
645,11,19,2,579
645,12,13,2,579
645,13,10,2,579
645,14,94,2,579
645,15,42,2,579
645,16,61,2,579
645,17,94,2,579
645,18,22,2,579
645,19,3,2,579
645,20,79,2,579
646,1,88,2,613
646,2,96,2,613
646,3,17,2,613
646,4,55,2,613
646,5,17,2,613
646,6,30,2,613
646,7,48,2,613
646,8,96,2,613
646,9,87,2,613
646,10,37,2,613
646,11,10,2,613
646,12,38,2,613
646,13,65,2,613
646,14,16,2,613
646,15,97,2,613
646,16,34,2,613
646,17,86,2,613
646,18,78,2,613
646,19,59,2,613
646,20,42,2,613
647,1,87,10,751
647,2,40,10,751
647,3,100,10,751
647,4,39,10,751
647,5,90,10,751
647,6,24,10,751
647,7,46,10,751
647,8,41,10,751
647,9,53,10,751
647,10,59,10,751
647,11,4,10,751
647,12,15,10,751
647,13,98,10,751
647,14,17,10,751
647,15,8,10,751
647,16,55,10,751
647,17,100,10,751
647,18,80,10,751
647,19,49,10,751
647,20,48,10,751
648,1,63,5,579
648,2,27,5,579
648,3,29,5,579
648,4,52,5,579
648,5,17,5,579
648,6,44,5,579
648,7,92,5,579
648,8,51,5,579
648,9,59,5,579
648,10,16,5,579
648,11,40,5,579
648,12,72,5,579
648,13,5,5,579
648,14,44,5,579
648,15,87,5,579
648,16,15,5,579
648,17,71,5,579
648,18,88,5,579
648,19,96,5,579
648,20,9,5,579
649,1,66,8,810
649,2,16,8,810
649,3,52,8,810
649,4,29,8,810
649,5,61,8,810
649,6,35,8,810
649,7,66,8,810
649,8,28,8,810
649,9,39,8,810
649,10,57,8,810
649,11,57,8,810
649,12,81,8,810
649,13,72,8,810
649,14,93,8,810
649,15,25,8,810
649,16,4,8,810
649,17,96,8,810
649,18,60,8,810
649,19,22,8,810
649,20,74,8,810
650,1,66,8,550
650,2,26,8,550
650,3,38,8,550
650,4,82,8,550
650,5,0,8,550
650,6,72,8,550
650,7,92,8,550
650,8,46,8,550
650,9,50,8,550
650,10,3,8,550
650,11,68,8,550
650,12,39,8,550
650,13,0,8,550
650,14,94,8,550
650,15,0,8,550
650,16,94,8,550
650,17,15,8,550
650,18,17,8,550
650,19,75,8,550
650,20,69,8,550
651,1,81,4,150
651,2,71,4,150
651,3,68,4,150
651,4,30,4,150
651,5,80,4,150
651,6,86,4,150
651,7,70,4,150
651,8,97,4,150
651,9,24,4,150
651,10,46,4,150
651,11,26,4,150
651,12,95,4,150
651,13,7,4,150
651,14,97,4,150
651,15,58,4,150
651,16,38,4,150
651,17,79,4,150
651,18,83,4,150
651,19,94,4,150
651,20,86,4,150
652,1,35,10,828
652,2,40,10,828
652,3,34,10,828
652,4,57,10,828
652,5,39,10,828
652,6,39,10,828
652,7,91,10,828
652,8,11,10,828
652,9,53,10,828
652,10,89,10,828
652,11,91,10,828
652,12,51,10,828
652,13,64,10,828
652,14,64,10,828
652,15,48,10,828
652,16,44,10,828
652,17,34,10,828
652,18,63,10,828
652,19,59,10,828
652,20,72,10,828
653,1,79,3,453
653,2,34,3,453
653,3,47,3,453
653,4,87,3,453
653,5,73,3,453
653,6,45,3,453
653,7,51,3,453
653,8,21,3,453
653,9,2,3,453
653,10,85,3,453
653,11,44,3,453
653,12,47,3,453
653,13,92,3,453
653,14,46,3,453
653,15,9,3,453
653,16,8,3,453
653,17,87,3,453
653,18,52,3,453
653,19,39,3,453
653,20,51,3,453
654,1,14,4,781
654,2,54,4,781
654,3,98,4,781
654,4,54,4,781
654,5,44,4,781
654,6,75,4,781
654,7,46,4,781
654,8,72,4,781
654,9,12,4,781
654,10,93,4,781
654,11,99,4,781
654,12,99,4,781
654,13,44,4,781
654,14,84,4,781
654,15,37,4,781
654,16,61,4,781
654,17,7,4,781
654,18,35,4,781
654,19,62,4,781
654,20,67,4,781
655,1,26,2,610
655,2,61,2,610
655,3,29,2,610
655,4,53,2,610
655,5,21,2,610
655,6,91,2,610
655,7,43,2,610
655,8,79,2,610
655,9,55,2,610
655,10,84,2,610
655,11,61,2,610
655,12,57,2,610
655,13,7,2,610
655,14,44,2,610
655,15,28,2,610
655,16,80,2,610
655,17,38,2,610
655,18,0,2,610
655,19,81,2,610
655,20,97,2,610
656,1,87,6,865
656,2,43,6,865
656,3,51,6,865
656,4,28,6,865
656,5,79,6,865
656,6,19,6,865
656,7,9,6,865
656,8,33,6,865
656,9,26,6,865
656,10,47,6,865
656,11,66,6,865
656,12,13,6,865
656,13,46,6,865
656,14,34,6,865
656,15,46,6,865
656,16,24,6,865
656,17,15,6,865
656,18,66,6,865
656,19,72,6,865
656,20,95,6,865
657,1,41,8,284
657,2,40,8,284
657,3,50,8,284
657,4,81,8,284
657,5,52,8,284
657,6,59,8,284
657,7,74,8,284
657,8,17,8,284
657,9,2,8,284
657,10,62,8,284
657,11,0,8,284
657,12,77,8,284
657,13,24,8,284
657,14,71,8,284
657,15,16,8,284
657,16,50,8,284
657,17,42,8,284
657,18,96,8,284
657,19,17,8,284
657,20,55,8,284
658,1,40,5,691
658,2,18,5,691
658,3,76,5,691
658,4,32,5,691
658,5,39,5,691
658,6,7,5,691
658,7,44,5,691
658,8,23,5,691
658,9,28,5,691
658,10,19,5,691
658,11,47,5,691
658,12,41,5,691
658,13,63,5,691
658,14,23,5,691
658,15,55,5,691
658,16,54,5,691
658,17,44,5,691
658,18,42,5,691
658,19,63,5,691
658,20,46,5,691
659,1,59,1,888
659,2,97,1,888
659,3,35,1,888
659,4,49,1,888
659,5,29,1,888
659,6,59,1,888
659,7,82,1,888
659,8,3,1,888
659,9,4,1,888
659,10,54,1,888
659,11,63,1,888
659,12,20,1,888
659,13,90,1,888
659,14,83,1,888
659,15,97,1,888
659,16,19,1,888
659,17,62,1,888
659,18,77,1,888
659,19,55,1,888
659,20,60,1,888
660,1,99,9,140
660,2,85,9,140
660,3,26,9,140
660,4,55,9,140
660,5,91,9,140
660,6,98,9,140
660,7,7,9,140
660,8,99,9,140
660,9,96,9,140
660,10,53,9,140
660,11,23,9,140
660,12,58,9,140
660,13,38,9,140
660,14,29,9,140
660,15,37,9,140
660,16,37,9,140
660,17,84,9,140
660,18,17,9,140
660,19,71,9,140
660,20,10,9,140
661,1,9,1,772
661,2,53,1,772
661,3,55,1,772
661,4,93,1,772
661,5,98,1,772
661,6,49,1,772
661,7,17,1,772
661,8,46,1,772
661,9,95,1,772
661,10,74,1,772
661,11,48,1,772
661,12,39,1,772
661,13,67,1,772
661,14,2,1,772
661,15,9,1,772
661,16,58,1,772
661,17,81,1,772
661,18,46,1,772
661,19,34,1,772
661,20,31,1,772
662,1,36,3,949
662,2,4,3,949
662,3,12,3,949
662,4,10,3,949
662,5,86,3,949
662,6,58,3,949
662,7,63,3,949
662,8,79,3,949
662,9,89,3,949
662,10,72,3,949
662,11,92,3,949
662,12,74,3,949
662,13,8,3,949
662,14,84,3,949
662,15,96,3,949
662,16,6,3,949
662,17,19,3,949
662,18,54,3,949
662,19,92,3,949
662,20,92,3,949
663,1,95,9,559
663,2,42,9,559
663,3,20,9,559
663,4,34,9,559
663,5,45,9,559
663,6,36,9,559
663,7,75,9,559
663,8,25,9,559
663,9,56,9,559
663,10,31,9,559
663,11,52,9,559
663,12,89,9,559
663,13,62,9,559
663,14,43,9,559
663,15,55,9,559
663,16,89,9,559
663,17,5,9,559
663,18,10,9,559
663,19,27,9,559
663,20,8,9,559
664,1,3,4,384
664,2,31,4,384
664,3,7,4,384
664,4,82,4,384
664,5,1,4,384
664,6,61,4,384
664,7,39,4,384
664,8,20,4,384
664,9,3,4,384
664,10,38,4,384
664,11,80,4,384
664,12,31,4,384
664,13,85,4,384
664,14,73,4,384
664,15,32,4,384
664,16,57,4,384
664,17,76,4,384
664,18,25,4,384
664,19,87,4,384
664,20,85,4,384
665,1,27,2,981
665,2,78,2,981
665,3,67,2,981
665,4,89,2,981
665,5,68,2,981
665,6,47,2,981
665,7,27,2,981
665,8,72,2,981
665,9,30,2,981
665,10,92,2,981
665,11,30,2,981
665,12,24,2,981
665,13,46,2,981
665,14,70,2,981
665,15,18,2,981
665,16,78,2,981
665,17,46,2,981
665,18,96,2,981
665,19,22,2,981
665,20,17,2,981
666,1,75,1,278
666,2,99,1,278
666,3,88,1,278
666,4,4,1,278
666,5,2,1,278
666,6,91,1,278
666,7,84,1,278
666,8,23,1,278
666,9,60,1,278
666,10,81,1,278
666,11,30,1,278
666,12,81,1,278
666,13,94,1,278
666,14,63,1,278
666,15,71,1,278
666,16,63,1,278
666,17,33,1,278
666,18,86,1,278
666,19,37,1,278
666,20,16,1,278
667,1,38,8,958
667,2,25,8,958
667,3,57,8,958
667,4,32,8,958
667,5,40,8,958
667,6,30,8,958
667,7,91,8,958
667,8,53,8,958
667,9,82,8,958
667,10,29,8,958
667,11,79,8,958
667,12,48,8,958
667,13,43,8,958
667,14,45,8,958
667,15,90,8,958
667,16,63,8,958
667,17,51,8,958
667,18,28,8,958
667,19,60,8,958
667,20,56,8,958
668,1,12,7,899
668,2,21,7,899
668,3,43,7,899
668,4,56,7,899
668,5,91,7,899
668,6,20,7,899
668,7,64,7,899
668,8,47,7,899
668,9,53,7,899
668,10,29,7,899
668,11,30,7,899
668,12,13,7,899
668,13,2,7,899
668,14,79,7,899
668,15,71,7,899
668,16,20,7,899
668,17,81,7,899
668,18,12,7,899
668,19,22,7,899
668,20,50,7,899
669,1,96,2,373
669,2,73,2,373
669,3,6,2,373
669,4,51,2,373
669,5,14,2,373
669,6,70,2,373
669,7,74,2,373
669,8,100,2,373
669,9,35,2,373
669,10,49,2,373
669,11,56,2,373
669,12,0,2,373
669,13,12,2,373
669,14,29,2,373
669,15,11,2,373
669,16,17,2,373
669,17,58,2,373
669,18,85,2,373
669,19,84,2,373
669,20,50,2,373
670,1,97,5,935
670,2,92,5,935
670,3,14,5,935
670,4,97,5,935
670,5,83,5,935
670,6,57,5,935
670,7,96,5,935
670,8,91,5,935
670,9,5,5,935
670,10,61,5,935
670,11,24,5,935
670,12,38,5,935
670,13,56,5,935
670,14,84,5,935
670,15,84,5,935
670,16,4,5,935
670,17,75,5,935
670,18,59,5,935
670,19,46,5,935
670,20,48,5,935
671,1,44,6,201
671,2,54,6,201
671,3,96,6,201
671,4,41,6,201
671,5,14,6,201
671,6,61,6,201
671,7,38,6,201
671,8,76,6,201
671,9,81,6,201
671,10,63,6,201
671,11,2,6,201
671,12,59,6,201
671,13,59,6,201
671,14,6,6,201
671,15,65,6,201
671,16,50,6,201
671,17,31,6,201
671,18,12,6,201
671,19,32,6,201
671,20,61,6,201
672,1,28,1,524
672,2,58,1,524
672,3,27,1,524
672,4,75,1,524
672,5,78,1,524
672,6,34,1,524
672,7,92,1,524
672,8,69,1,524
672,9,10,1,524
672,10,93,1,524
672,11,86,1,524
672,12,97,1,524
672,13,65,1,524
672,14,16,1,524
672,15,11,1,524
672,16,17,1,524
672,17,73,1,524
672,18,94,1,524
672,19,66,1,524
672,20,17,1,524
673,1,55,10,780
673,2,47,10,780
673,3,24,10,780
673,4,37,10,780
673,5,66,10,780
673,6,47,10,780
673,7,51,10,780
673,8,26,10,780
673,9,19,10,780
673,10,35,10,780
673,11,37,10,780
673,12,9,10,780
673,13,95,10,780
673,14,25,10,780
673,15,91,10,780
673,16,18,10,780
673,17,71,10,780
673,18,25,10,780
673,19,44,10,780
673,20,32,10,780
674,1,7,6,387
674,2,97,6,387
674,3,23,6,387
674,4,61,6,387
674,5,4,6,387
674,6,23,6,387
674,7,19,6,387
674,8,39,6,387
674,9,43,6,387
674,10,70,6,387
674,11,14,6,387
674,12,41,6,387
674,13,49,6,387
674,14,94,6,387
674,15,66,6,387
674,16,55,6,387
674,17,4,6,387
674,18,89,6,387
674,19,91,6,387
674,20,84,6,387
675,1,30,5,279
675,2,2,5,279
675,3,94,5,279
675,4,86,5,279
675,5,54,5,279
675,6,48,5,279
675,7,93,5,279
675,8,41,5,279
675,9,9,5,279
675,10,79,5,279
675,11,13,5,279
675,12,57,5,279
675,13,0,5,279
675,14,13,5,279
675,15,31,5,279
675,16,92,5,279
675,17,33,5,279
675,18,51,5,279
675,19,39,5,279
675,20,61,5,279
676,1,69,2,934
676,2,86,2,934
676,3,67,2,934
676,4,33,2,934
676,5,36,2,934
676,6,39,2,934
676,7,13,2,934
676,8,6,2,934
676,9,35,2,934
676,10,24,2,934
